BarChartType,ModelName,SamplingTarget,SamplingMethod,DownsamplingLevel,RunIndex,TotalRows,MeanDiff,VarianceDiff,MaxDiff,MinDiff
4,ResNet50,Height,IID,2,1,20000,0.0369445265,0.0023337526731394545,0.35192,0.0
5,ResNet50,Height,COV,8,4,20000,0.045710153,0.003991926868320012,0.5814,0.0
2,ResNet50,Height,IID,8,0,20000,0.0880359255,0.004655954746220774,0.37063,0.0
3,VGG19,Height,ADV,4,0,20000,0.044333761000000006,0.006804411492739526,0.41825,0.0
5,ResNet50,Height,OOD,4,1,20000,0.2896943785,0.06063564125227632,0.99937,0.0
5,ResNet50,Ratio,COV,16,1,20000,0.1048331045,0.009809750436088924,0.6161800000000001,0.0
1,VGG19,Height,IID,16,3,20000,0.077684297,0.02037046756424387,0.63866,0.0
1,VGG19,Ratio,ADV,8,4,20000,0.124324665,0.011330801713973522,0.38349999999999995,1.0000000000010001e-05
3,VGG19,Ratio,OOD,4,4,20000,0.36949181400000003,0.07513842923600104,0.86298,0.0
3,VGG19,Height,IID,2,4,20000,0.017850582499999997,0.0002191232648089358,0.13752999999999993,0.0
3,VGG19,Ratio,COV,8,1,20000,0.014504379500000001,0.0005581313516125609,0.29707,0.0
4,VGG19,Height,ADV,8,3,20000,0.349952263,0.07455710775780705,1.09565,0.0
5,VGG19,Ratio,COV,4,0,20000,0.009098410999999999,0.0001967378521676861,0.27709999999999996,0.0
5,ResNet50,Ratio,IID,16,0,20000,0.1488013695,0.013116165582508532,0.58965,0.0
4,ResNet50,Ratio,OOD,2,0,20000,0.045235457,0.0044573652461435,0.39122999999999997,0.0
3,ResNet50,Ratio,IID,2,3,20000,0.019524720000000002,0.0003527218846658288,0.26121000000000005,0.0
4,ResNet50,Ratio,ADV,16,3,20000,0.3861317825,0.04898655637856652,0.79231,0.09517
1,VGG19,Height,IID,2,3,20000,0.010147850999999998,5.773536470003348e-05,0.06322,0.0
4,ResNet50,Height,ADV,2,3,20000,0.030959492999999998,0.0014684196689063941,0.33348999999999995,0.0
2,VGG19,Height,COV,4,1,20000,0.017904705,0.000528845338799915,0.19681000000000004,0.0
1,ResNet50,Ratio,IID,8,0,20000,0.019154287,0.0006310721500891352,0.38259,0.0
2,VGG19,Ratio,IID,2,0,20000,0.0076976844999999995,5.225478937292867e-05,0.13890999999999998,0.0
2,VGG19,Height,OOD,8,4,20000,0.208042535,0.021518205708659276,0.55323,1.0000000000065512e-05
3,VGG19,Ratio,OOD,2,2,20000,0.058772649999999996,0.008820796709592892,0.47375,0.0
3,VGG19,Height,IID,4,2,20000,0.056521270500000005,0.014309938740797803,0.48639,0.0
2,ResNet50,Height,ADV,8,2,20000,0.26445085549999997,0.06761272233245998,1.31268,1.0000000000010001e-05
1,ResNet50,Ratio,IID,16,1,20000,0.16064670500000003,0.014045268635614743,0.5388200000000001,0.0
1,ResNet50,Height,COV,16,2,20000,0.072530222,0.004870441015901528,0.39970000000000006,0.0
4,ResNet50,Ratio,COV,8,3,20000,0.0215623935,0.000611767818277071,0.38546,0.0
4,ResNet50,Height,ADV,16,3,20000,0.3177574185,0.05723493994075802,1.19096,0.0
5,VGG19,Height,COV,8,2,20000,0.06280874299999999,0.005999600681984073,0.42889999999999995,9.999999999982245e-06
2,VGG19,Ratio,OOD,16,4,20000,0.49618892700000006,0.07134447668007217,0.8829400000000001,0.001910000000000009
1,VGG19,Ratio,ADV,16,1,20000,0.17614487450000002,0.02025536176644276,0.56802,0.01258999999999999
4,VGG19,Height,IID,8,1,20000,0.1275583895,0.04670701765242364,0.86443,0.0
5,VGG19,Height,COV,16,4,20000,0.0736931155,0.008840841097913589,0.54485,9.999999999996123e-06
3,ResNet50,Ratio,ADV,2,1,20000,0.0211460415,0.0003322342711588401,0.23907,0.0
3,ResNet50,Height,COV,4,3,20000,0.0537114635,0.008178995316648995,0.5686,0.0
2,VGG19,Ratio,ADV,4,4,20000,0.0255878625,0.0004491199231022491,0.25540000000000007,0.0
1,ResNet50,Height,OOD,4,0,20000,0.141177717,0.015035533636379723,0.7368700000000001,0.0
1,ResNet50,Height,IID,16,3,20000,0.1075206445,0.025676573192459116,0.71392,0.0
1,ResNet50,Ratio,COV,16,0,20000,0.0988279205,0.008311619652533289,0.74946,0.0
1,VGG19,Height,ADV,4,3,20000,0.04019408049999999,0.0036224134583974273,0.35644,0.0
3,VGG19,Height,ADV,16,2,20000,0.325985843,0.09014758088010351,0.96193,2.999999999997449e-05
1,VGG19,Ratio,IID,8,2,20000,0.0168222235,0.000187307327777437,0.26608,0.0
4,VGG19,Height,ADV,16,1,20000,0.36670201049999995,0.09016527386811612,1.14345,3.999999999998449e-05
3,ResNet50,Height,OOD,8,2,20000,0.1931174235,0.02335705886939,0.7337,1.999999999990898e-05
4,ResNet50,Height,IID,4,3,20000,0.05400478349999999,0.00577959310929855,0.46496,0.0
1,ResNet50,Ratio,COV,16,4,20000,0.127544443,0.009090665663522934,0.52128,0.0
1,ResNet50,Height,OOD,4,4,20000,0.18704436349999998,0.01985195188154901,0.631,0.0
2,VGG19,Ratio,ADV,4,0,20000,0.0986725475,0.011044709115551032,0.43531,0.0
5,ResNet50,Height,OOD,2,3,20000,0.071173707,0.006345072858491054,0.50315,0.0
3,VGG19,Height,ADV,2,2,20000,0.09063449749999998,0.026879803572085893,0.60107,0.0
1,ResNet50,Height,COV,8,1,20000,0.048000996,0.003811289739174943,0.41656,0.0
5,VGG19,Height,COV,16,0,20000,0.09080930100000001,0.011562388051693958,0.59833,0.0
2,ResNet50,Ratio,COV,2,3,20000,0.015063367,0.0002845525841025153,0.33526,0.0
4,VGG19,Ratio,ADV,8,1,20000,0.11754706200000001,0.008131453012458819,0.64291,9.99999999995449e-06
5,VGG19,Height,OOD,4,3,20000,0.1530183175,0.018345030109679545,0.54487,0.0
5,VGG19,Ratio,COV,16,3,20000,0.11520482500000001,0.010325564167797717,0.60411,0.0
2,VGG19,Ratio,OOD,16,0,20000,0.2972228455,0.06064276780052768,0.83142,0.0
2,VGG19,Height,COV,16,3,20000,0.0698406935,0.008554605341631162,0.52026,0.0
5,ResNet50,Ratio,ADV,8,1,20000,0.134168324,0.008603626816071814,0.76131,0.0
5,VGG19,Ratio,COV,2,2,20000,0.012587063999999999,0.0008460679833690704,0.5516000000000001,0.0
3,ResNet50,Ratio,OOD,16,2,20000,0.3708732505,0.06962719914703625,0.89005,0.0
3,ResNet50,Ratio,IID,4,1,20000,0.0206713295,0.00034451651505318034,0.18625000000000003,0.0
4,ResNet50,Ratio,OOD,4,2,20000,0.22665796500000002,0.07095560280420879,0.89374,0.0
2,VGG19,Height,IID,16,2,20000,0.183523731,0.06671804638297871,0.8998700000000001,0.0
3,ResNet50,Height,ADV,16,3,20000,0.3583564845,0.0631555109468634,1.2427,8.00000000000245e-05
5,VGG19,Ratio,IID,16,2,20000,0.11744766649999999,0.010361239687254171,0.50661,9.99999999995449e-06
5,VGG19,Height,IID,16,1,20000,0.13888945049999998,0.03567287600047318,0.7644299999999999,0.0
2,VGG19,Height,OOD,8,0,20000,0.193770948,0.020961707772920023,0.51793,2.0000000000020002e-05
1,ResNet50,Ratio,IID,8,4,20000,0.038916614499999995,0.0022820204371552647,0.30346,0.0
2,VGG19,Ratio,IID,2,4,20000,0.0091220715,0.00011022926124694985,0.16637999999999997,0.0
5,VGG19,Ratio,COV,4,4,20000,0.019702482500000004,0.0004160154787061287,0.18755,0.0
4,VGG19,Ratio,IID,8,3,20000,0.04828057699999999,0.004695548466850422,0.6041300000000001,0.0
5,VGG19,Ratio,OOD,8,1,20000,0.31635445250000005,0.05826706670788536,0.84781,0.0
4,ResNet50,Ratio,OOD,2,4,20000,0.1895888175,0.03241815664702898,0.66054,0.0
5,ResNet50,Ratio,IID,16,4,20000,0.13392185099999998,0.013183338096628635,0.48707,1.0000000000065512e-05
1,VGG19,Ratio,ADV,8,0,20000,0.14725674000000002,0.01574777667009594,0.45027000000000006,0.0
1,VGG19,Height,IID,4,1,20000,0.09149334249999999,0.027107511311658082,0.66713,0.0
2,VGG19,Ratio,IID,4,2,20000,0.0104206975,0.00026600410039351465,0.32645,0.0
2,VGG19,Height,COV,2,3,20000,0.009328181999999997,6.783915239249542e-05,0.10559999999999992,0.0
4,ResNet50,Height,ADV,4,1,20000,0.1317230545,0.03849691897504379,1.00416,9.99999999995449e-06
3,VGG19,Height,IID,2,0,20000,0.0128532345,0.00011838145968599413,0.09508000000000005,0.0
3,VGG19,Ratio,OOD,4,0,20000,0.17356767499999998,0.0470144604295359,0.78874,0.0
3,VGG19,Height,ADV,4,4,20000,0.0752449785,0.010076293639051439,0.46912,0.0
2,ResNet50,Height,IID,8,4,20000,0.06619269600000001,0.007695905691876164,0.48678,9.99999999995449e-06
3,ResNet50,Height,COV,2,1,20000,0.0235629275,0.00040428061100529413,0.19245,0.0
5,ResNet50,Height,COV,8,0,20000,0.0697237205,0.007368208561700933,0.55592,0.0
1,ResNet50,Height,OOD,2,2,20000,0.0460032495,0.0032461021580536685,0.43574999999999997,0.0
5,ResNet50,Ratio,IID,8,3,20000,0.0629870675,0.0031957112266767654,0.36266,0.0
2,ResNet50,Ratio,OOD,8,0,20000,0.25683565900000005,0.05340366870636067,0.79631,0.0
3,ResNet50,Ratio,ADV,4,3,20000,0.107947983,0.0055234496501842525,0.38045,1.0000000000010001e-05
3,VGG19,Ratio,ADV,16,2,20000,0.082734869,0.0048574051461301535,0.28262999999999994,9.99999999995449e-06
3,ResNet50,Ratio,ADV,4,2,20000,0.0878833965,0.010917523780367788,0.6246200000000001,0.0
3,VGG19,Ratio,ADV,16,3,20000,0.381545453,0.050981514628016214,0.79999,0.06564
2,ResNet50,Ratio,COV,4,4,20000,0.020730043,0.0005832626190891038,0.22824,0.0
5,VGG19,Height,OOD,2,4,20000,0.18238377300000003,0.03303934531271002,0.63489,9.99999999995449e-06
2,ResNet50,Ratio,OOD,8,1,20000,0.3275403685,0.0594258875582771,0.88594,0.0
5,ResNet50,Ratio,IID,8,2,20000,0.0335323055,0.0015274100997646736,0.3506,0.0
5,ResNet50,Height,COV,8,1,20000,0.066104787,0.009437224001254659,0.59677,0.0
1,ResNet50,Height,OOD,2,3,20000,0.0484561335,0.00249648775593297,0.33855,0.0
4,ResNet50,Height,IID,2,4,20000,0.022155370999999997,0.0007377755244685814,0.27003999999999995,0.0
5,ResNet50,Height,OOD,4,4,20000,0.37852160949999997,0.07126950060786548,1.23502,2.999999999997449e-05
5,ResNet50,Ratio,COV,16,4,20000,0.184011606,0.01844633408978535,0.69713,0.0
3,ResNet50,Height,COV,2,0,20000,0.023312700999999998,0.0004066185941343042,0.19867999999999997,0.0
1,VGG19,Height,ADV,2,4,20000,0.013572583999999997,0.00026908265156552194,0.1504399999999999,0.0
3,VGG19,Ratio,OOD,4,1,20000,0.260309662,0.06330788010790085,0.88357,0.0
3,VGG19,Height,IID,2,1,20000,0.028608547999999998,0.0014671797425388135,0.24014999999999997,0.0
3,VGG19,Ratio,COV,8,4,20000,0.022580556999999998,0.0008108961771786073,0.21637000000000006,0.0
4,ResNet50,Height,ADV,4,0,20000,0.0507034315,0.007166494405920088,0.48548,0.0
2,VGG19,Height,COV,2,2,20000,0.015187557,0.0007280103651800044,0.19193000000000005,0.0
2,VGG19,Ratio,IID,4,3,20000,0.010992704499999999,7.558555335834766e-05,0.14262999999999992,0.0
1,VGG19,Height,IID,4,0,20000,0.011734442500000003,8.387538267832821e-05,0.06900000000000006,0.0
1,VGG19,Ratio,ADV,8,1,20000,0.05613055999999999,0.0026033494364782078,0.22692999999999997,0.0
5,VGG19,Ratio,OOD,8,0,20000,0.24327808399999998,0.05247539884860157,0.7867299999999999,0.0
4,VGG19,Ratio,IID,8,2,20000,0.014518946499999998,0.00037110129592993305,0.39180000000000004,0.0
2,VGG19,Height,COV,4,4,20000,0.020776855999999996,0.0013838544253465387,0.27932999999999997,0.0
2,VGG19,Height,OOD,8,1,20000,0.16113721999999997,0.020120920589641187,0.57876,0.0
5,VGG19,Ratio,IID,16,3,20000,0.15626232599999998,0.012667748734186458,0.60588,9.99999999995449e-06
5,VGG19,Height,IID,16,0,20000,0.11461501950000001,0.01254683161740052,0.6005199999999999,9.99999999995449e-06
3,ResNet50,Height,ADV,16,2,20000,0.31809394700000004,0.08003610221992152,1.1958600000000001,1.0000000000010001e-05
2,VGG19,Height,IID,16,3,20000,0.146251978,0.053188164317542794,0.88274,0.0
1,ResNet50,Ratio,IID,16,4,20000,0.0902443395,0.006166460612664358,0.43467,0.0
4,ResNet50,Ratio,OOD,4,3,20000,0.2664454175,0.06863188120455613,0.80031,0.0
3,ResNet50,Ratio,IID,4,0,20000,0.019216252,0.00043640111711835413,0.38905,0.0
3,ResNet50,Ratio,OOD,16,3,20000,0.384472147,0.04782901990527585,0.7908499999999999,0.0829
5,VGG19,Ratio,COV,2,3,20000,0.0116277085,0.00026480591863996034,0.29642999999999997,0.0
5,ResNet50,Ratio,ADV,8,0,20000,0.218393347,0.0290603950001272,0.7492399999999999,9.99999999995449e-06
3,ResNet50,Ratio,ADV,2,4,20000,0.021667534000000002,0.0003549048616619276,0.21404999999999996,0.0
2,VGG19,Ratio,OOD,16,1,20000,0.380116757,0.060751878829974626,0.9140199999999999,0.0
2,VGG19,Height,COV,16,2,20000,0.103939234,0.012901861915489034,0.5955999999999999,0.0
1,VGG19,Ratio,ADV,16,4,20000,0.17280783850000003,0.015528168964901145,0.5468600000000001,1.0000000000010001e-05
5,VGG19,Height,COV,16,1,20000,0.10378704350000001,0.01752407701230472,0.6597500000000001,0.0
4,VGG19,Height,IID,8,4,20000,0.054911249999999995,0.007460398699892555,0.5157099999999999,0.0
2,ResNet50,Ratio,COV,2,2,20000,0.016061549499999998,0.0004347961933237147,0.48774,0.0
5,VGG19,Ratio,COV,16,2,20000,0.12289470700000002,0.01244693789159874,0.44493,0.0
5,VGG19,Height,OOD,4,2,20000,0.20968551349999998,0.056790539237758175,0.85286,0.0
4,VGG19,Ratio,ADV,8,0,20000,0.08977115349999999,0.011820925750101952,0.6537299999999999,0.0
3,VGG19,Height,ADV,2,3,20000,0.015248132499999997,0.000278429899762433,0.1596399999999999,0.0
5,ResNet50,Height,OOD,2,2,20000,0.09236877300000002,0.014950893274308128,0.58844,0.0
1,ResNet50,Height,COV,8,0,20000,0.043430185999999996,0.00268749208119946,0.39713,0.0
2,VGG19,Ratio,ADV,4,1,20000,0.013959626500000002,0.00037971061056602364,0.34761000000000003,0.0
4,ResNet50,Height,IID,4,2,20000,0.09982144,0.028662403431308017,0.7812600000000001,0.0
3,ResNet50,Height,OOD,8,3,20000,0.24494150799999997,0.0354570270377477,0.77067,2.0000000000020002e-05
4,VGG19,Height,ADV,16,0,20000,0.15803018749999997,0.03481265811569562,0.85423,0.0
1,VGG19,Ratio,IID,8,3,20000,0.03504113,0.001131746840285109,0.19755999999999999,0.0
3,VGG19,Height,ADV,16,3,20000,0.40279142250000005,0.06781911737920003,1.06837,9.999999999996123e-06
1,VGG19,Height,ADV,4,2,20000,0.10419022850000001,0.02769370954239991,0.60497,0.0
4,VGG19,Height,ADV,16,2,20000,0.36430878899999997,0.11159829114339027,1.11139,9.99999999995449e-06
1,VGG19,Height,ADV,4,0,20000,0.02741893,0.002527743895409874,0.29255,0.0
3,VGG19,Height,ADV,16,1,20000,0.31342731199999996,0.07584531830420925,1.01682,9.999999999982245e-06
1,VGG19,Ratio,IID,8,1,20000,0.029303880999999997,0.0005375113038630342,0.18233999999999997,0.0
1,ResNet50,Height,COV,8,2,20000,0.0481923185,0.003265108927565927,0.41896999999999995,0.0
3,ResNet50,Height,COV,4,4,20000,0.0360962845,0.003100245608440462,0.38661,0.0
5,ResNet50,Height,OOD,2,0,20000,0.12481444300000001,0.027743757730976162,0.73518,0.0
3,VGG19,Height,ADV,2,1,20000,0.023203534499999998,0.0010369989994822777,0.20559000000000005,0.0
4,ResNet50,Height,IID,4,0,20000,0.028968059500000004,0.0008871318064597836,0.33075,0.0
1,ResNet50,Height,IID,16,4,20000,0.14843647799999998,0.022966576874749272,0.7984600000000001,0.0
3,ResNet50,Height,OOD,8,1,20000,0.20785348599999998,0.03397630523651966,0.82948,0.0
2,VGG19,Ratio,ADV,4,3,20000,0.029647181,0.0013732995761920447,0.32558,0.0
2,VGG19,Height,COV,16,0,20000,0.0603737575,0.0069203373667245755,0.4765,0.0
2,VGG19,Ratio,OOD,16,3,20000,0.37399242850000003,0.051701535201537634,0.80016,0.07768
4,VGG19,Ratio,ADV,8,2,20000,0.102401472,0.012185460670926756,0.58346,0.0
5,VGG19,Height,OOD,4,0,20000,0.21544754800000002,0.035579027399567614,0.76859,0.0
5,VGG19,Ratio,COV,16,0,20000,0.09961386950000001,0.00752323309926689,0.48693,0.0
2,ResNet50,Ratio,COV,2,0,20000,0.0147762995,0.00021368851634711634,0.28508999999999995,0.0
5,VGG19,Height,COV,16,3,20000,0.09913490100000001,0.015531268023571326,0.6338,0.0
5,VGG19,Ratio,COV,2,1,20000,0.011917966000000002,0.00013240957960182462,0.17176999999999998,0.0
3,ResNet50,Ratio,OOD,16,1,20000,0.38479703950000005,0.05794641447343431,0.89964,0.0
5,ResNet50,Ratio,ADV,8,2,20000,0.128463627,0.014508442583874064,0.45594,0.0
4,ResNet50,Ratio,COV,8,4,20000,0.032741918,0.001680358122327395,0.39252,0.0
3,ResNet50,Ratio,IID,4,2,20000,0.020123196000000003,0.0004892857605636105,0.32613000000000003,0.0
4,ResNet50,Ratio,OOD,4,1,20000,0.287187442,0.06739839855693439,0.90082,0.0
4,ResNet50,Height,ADV,16,4,20000,0.274210974,0.030440406992870785,0.95244,4.999999999999449e-05
1,VGG19,Height,IID,2,4,20000,0.010404950999999999,0.00011636234323476118,0.10485,0.0
5,VGG19,Height,IID,16,2,20000,0.18373379399999998,0.051691160966303766,0.81507,0.0
5,VGG19,Ratio,IID,16,1,20000,0.1201715555,0.0105892202696689,0.63271,9.99999999995449e-06
2,VGG19,Height,IID,16,1,20000,0.115943548,0.037956218183340766,0.75107,0.0
3,ResNet50,Height,ADV,16,0,20000,0.151623654,0.0336095743046934,0.96299,2.0000000000020002e-05
4,ResNet50,Height,ADV,2,4,20000,0.030419830000000002,0.0016079943599991088,0.30901999999999996,0.0
2,VGG19,Height,OOD,8,3,20000,0.1690416355,0.025650195064463355,0.74367,0.0
5,VGG19,Ratio,OOD,8,2,20000,0.291291882,0.06798045994762522,0.8464,0.0
4,VGG19,Ratio,IID,8,0,20000,0.0139694885,0.00106120590044839,0.6081,0.0
4,VGG19,Height,ADV,8,4,20000,0.166983308,0.01893354342123811,0.64195,1.0000000000010001e-05
3,ResNet50,Ratio,IID,2,4,20000,0.023508765,0.00042842192640109246,0.26507000000000003,0.0
4,ResNet50,Ratio,ADV,16,4,20000,0.20178658349999998,0.01704782563305418,0.6177699999999999,0.00012000000000000899
1,VGG19,Height,IID,16,4,20000,0.0551105265,0.002490096081241871,0.32058,0.0
1,VGG19,Ratio,ADV,8,3,20000,0.149186595,0.013774132267149363,0.77637,1.0000000000010001e-05
1,VGG19,Height,IID,4,2,20000,0.052896201,0.012296332770476112,0.48412,0.0
3,VGG19,Height,IID,2,3,20000,0.009116199499999998,6.033179594099683e-05,0.11271999999999993,0.0
3,VGG19,Ratio,OOD,4,3,20000,0.2438977515,0.06241044079735889,0.75714,9.999999999982245e-06
2,VGG19,Ratio,IID,4,1,20000,0.010166027499999999,7.965834627155753e-05,0.14327,0.0
2,VGG19,Height,COV,2,0,20000,0.0101658075,9.515649107249717e-05,0.09294999999999998,0.0
4,ResNet50,Height,ADV,4,2,20000,0.188733273,0.0587233116724711,1.0039799999999999,1.0000000000010001e-05
1,ResNet50,Height,OOD,2,1,20000,0.08248663,0.007734026854635841,0.45277,0.0
5,ResNet50,Height,COV,8,3,20000,0.052317857,0.004780611227398911,0.46419999999999995,0.0
3,ResNet50,Height,COV,2,2,20000,0.0305664645,0.0015277287578631298,0.26115,0.0
5,ResNet50,Ratio,IID,8,0,20000,0.03448899449999999,0.0038249624348157167,0.65361,0.0
2,ResNet50,Ratio,OOD,8,3,20000,0.3130123000000001,0.048880326083483916,0.74841,0.033060000000000006
3,VGG19,Ratio,ADV,16,1,20000,0.12121433999999999,0.022735029745921728,0.6366499999999999,0.0
3,ResNet50,Ratio,ADV,4,0,20000,0.165314611,0.020111597976897527,0.5808599999999999,1.999999999990898e-05
3,VGG19,Ratio,ADV,16,0,20000,0.539987845,0.057977172482059726,0.89822,0.06908000000000003
3,ResNet50,Ratio,ADV,4,1,20000,0.046020451500000004,0.0011241281296576315,0.38121000000000005,1.0000000000065512e-05
2,ResNet50,Ratio,OOD,8,2,20000,0.3194367575,0.07136573492360787,0.87511,9.999999999996123e-06
5,ResNet50,Ratio,IID,8,1,20000,0.06964875400000001,0.0028612428595904604,1.35473,0.0
1,VGG19,Height,COV,16,4,20000,0.043636457499999996,0.0023995025934053634,0.31812000000000007,0.0
3,ResNet50,Height,COV,2,3,20000,0.0218057625,0.0003366795270349454,0.14239999999999997,0.0
1,ResNet50,Ratio,ADV,8,4,20000,0.18633713799999999,0.014354118919514866,0.51347,0.000140000000000029
2,VGG19,Ratio,ADV,2,4,20000,0.009748775999999999,0.00010555776106987722,0.12456999999999996,0.0
1,ResNet50,Height,OOD,2,0,20000,0.0645998375,0.005391981878442476,0.44075000000000003,0.0
5,ResNet50,Height,COV,8,2,20000,0.0829305015,0.009327789416654327,0.6890000000000001,0.0
4,ResNet50,Height,ADV,4,3,20000,0.11191345300000001,0.015215122525573069,0.65333,0.0
2,VGG19,Height,COV,2,1,20000,0.010697491499999998,0.00010551519063196052,0.10689000000000004,0.0
2,VGG19,Ratio,IID,4,0,20000,0.012243458,0.00024531800717259494,0.30571,0.0
3,VGG19,Ratio,OOD,4,2,20000,0.20884022750000003,0.0672433265139491,0.8617,0.0
3,VGG19,Height,IID,2,2,20000,0.05929455,0.015636906222538518,0.5304500000000001,0.0
1,VGG19,Height,IID,4,3,20000,0.020398187499999998,0.0011118994578927486,0.20109,0.0
1,VGG19,Ratio,ADV,8,2,20000,0.08117941949999999,0.006914745205348219,0.32715,0.0
4,VGG19,Ratio,IID,8,1,20000,0.035941137,0.0007391167112527994,0.27872,9.999999999996123e-06
5,VGG19,Ratio,OOD,8,3,20000,0.30427402400000003,0.05121154129192233,0.7473099999999999,0.024290000000000006
2,VGG19,Height,OOD,8,2,20000,0.193372896,0.025919735021294396,0.62587,0.0
3,VGG19,Ratio,OOD,2,4,20000,0.1585309315,0.028348784857990236,0.66536,0.0
2,ResNet50,Height,ADV,8,4,20000,0.130159268,0.012550631035835943,0.63436,2.0000000000020002e-05
3,VGG19,Height,IID,4,4,20000,0.024484575999999997,0.0014486266653434973,0.2258,0.0
3,ResNet50,Height,ADV,16,1,20000,0.28738687599999996,0.06145667312464693,0.96096,2.0000000000020002e-05
2,VGG19,Height,IID,16,0,20000,0.0558967245,0.00450521527933006,0.37427,0.0
5,VGG19,Height,IID,16,3,20000,0.14712662,0.04105911913623208,0.8108099999999999,0.0
5,VGG19,Ratio,IID,16,0,20000,0.12134483249999999,0.012045647472065534,0.5536,1.0000000000010001e-05
4,ResNet50,Ratio,OOD,4,0,20000,0.198504736,0.050141293274994315,0.76313,9.999999999982245e-06
3,ResNet50,Ratio,IID,4,3,20000,0.018634253,0.00032088207772587894,0.30155999999999994,0.0
1,ResNet50,Height,COV,16,4,20000,0.0968354095,0.010891182839684328,0.6988000000000001,0.0
5,ResNet50,Ratio,ADV,8,3,20000,0.1706514635,0.017855682905108444,0.8930400000000001,2.0000000000020002e-05
3,ResNet50,Ratio,OOD,16,0,20000,0.3045538445,0.05741021069126934,0.81067,0.0
5,VGG19,Ratio,COV,2,0,20000,0.010513531499999998,0.00016761500249363087,0.24412,0.0
5,VGG19,Ratio,COV,16,1,20000,0.0753834935,0.007664999291575032,0.6749400000000001,0.0
5,VGG19,Height,OOD,4,1,20000,0.22702464250000004,0.043418188569460524,0.68613,0.0
4,VGG19,Ratio,ADV,8,3,20000,0.16847036850000002,0.01959142870297452,0.87102,1.0000000000065512e-05
2,ResNet50,Ratio,COV,2,1,20000,0.0163153385,0.0002540587191113724,0.24113000000000007,0.0
5,VGG19,Height,COV,16,2,20000,0.1210264235,0.017261049784082882,0.6403800000000001,0.0
5,VGG19,Height,COV,8,4,20000,0.034152003,0.0027645431508855384,0.44342000000000004,0.0
2,VGG19,Height,COV,16,1,20000,0.06367979150000001,0.007433065783490713,0.45466999999999996,0.0
2,VGG19,Ratio,OOD,16,2,20000,0.36407364550000004,0.07230554220970598,0.89932,0.0
2,VGG19,Ratio,ADV,4,2,20000,0.045177209999999995,0.002623291128632342,0.30714,0.0
3,ResNet50,Height,OOD,8,0,20000,0.23377100799999997,0.03425810718171313,0.79161,2.0000000000020002e-05
4,ResNet50,Height,IID,4,1,20000,0.135537753,0.04785386231747668,1.50163,0.0
1,ResNet50,Height,COV,8,3,20000,0.040008629,0.0025843740897048503,0.3529899999999999,0.0
3,VGG19,Height,ADV,2,0,20000,0.020657266,0.0011792048775091102,0.22742000000000007,0.0
5,ResNet50,Height,OOD,2,1,20000,0.17147523,0.040487402295181746,0.6833400000000001,1.0000000000010001e-05
1,VGG19,Ratio,IID,8,0,20000,0.010844472999999999,0.0008231683238884683,0.45022999999999996,0.0
3,VGG19,Height,ADV,16,0,20000,0.1401871445,0.030745480996340918,0.7739400000000001,0.0
1,VGG19,Height,ADV,4,1,20000,0.0860971705,0.01964845050038395,0.59747,0.0
4,VGG19,Height,ADV,16,3,20000,0.5413013034999999,0.12170924281098594,1.5130599999999998,0.00013999999999997348
